signal,is_change_point
-1.0887979971758124,0
0.8128980853012003,0
0.16927460997501678,0
-0.026055187790150168,0
0.6230872315551027,0
-0.6078072312411081,0
-1.5131190349835182,0
0.8565764993070025,0
0.39922904020031486,0
-1.569051158242973,0
0.020732312622562612,0
0.019478757713851994,0
1.8677905432268764,0
-0.014637740934562968,0
0.1533054964329778,0
-0.10044597058999628,0
0.7219698954072981,0
-0.3476541089923141,0
0.7383659163663165,0
-0.5491061284469588,0
1.2634700303955018,0
-1.8749554767455108,0
-1.1685682402005466,0
-0.38713338657037744,0
0.23300641024152502,0
0.5806882153320514,0
1.6280235977634934,0
2.3784753444826725,0
3.048421220923549,0
3.6570696131384484,0
4.215297800635293,0
4.4211748448012,0
6.20526269169997,0
7.6923600413709945,0
9.649131248526794,1
9.790365523709356,0
9.953163110446829,0
9.820932995231834,0
9.074257871192337,0
11.617453588974604,0
13.49805999037371,0
13.182074210279806,0
17.3967553408067,0
15.374550077474767,0
15.973951537135035,0
15.510139369619994,0
17.362126077002383,0
15.692597394824842,0
15.492541864237873,0
16.012809399657673,0
15.964363069080955,0
15.544236793374871,0
15.647392375976606,0
15.563546971693546,0
15.65383263680469,0
17.33550033653173,0
13.887144074068264,0
17.723121518294146,0
16.575669384573587,0
17.422737166807632,0
14.90398058285519,0
14.715563725487534,0
16.785333006229486,0
15.90207346399327,0
17.260863546991853,0
16.40802878915601,0
18.06554896162148,0
16.10147504396814,0
14.642666483363213,0
17.142879375132793,0
15.953633081276454,0
13.682612304508218,0
15.129915217210744,0
16.705944520835434,0
16.05387131584217,0
15.163101320356207,0
14.631443475027723,0
13.754138607112553,0
13.615978132808303,0
12.012345512799378,0
11.850357541595496,0
11.096278311635785,1
10.162290155052503,0
9.91910029887225,0
8.931995203153416,0
8.324213762970185,0
8.09176802356881,0
5.614559779349493,0
5.389488145807926,0
4.988089140525871,0
1.7368137412699856,0
2.7183995438566955,0
3.5653434307736247,0
3.6401643537978194,0
4.395088667930006,0
3.1659981850819903,0
6.245058232237177,0
3.85174710683751,0
3.34363664266513,0
4.593807497794906,0
2.8974032459135537,0
3.0762504800304393,0
3.666558818589683,0
3.6116486939070214,0
2.7558720112628055,0
2.5141565375934536,0
4.184223301819641,0
3.5145477788590695,0
4.134013465790451,0
1.9833794215823533,0
2.9094905848188315,0
3.9660834733067194,0
4.480836261885697,0
6.0612679693501725,0
7.193159566869376,0
8.092468591676202,0
8.858448263798891,0
8.331168494729525,1
10.912135271064837,0
11.256288455749257,0
12.709300848975285,0
11.631611497067507,0
14.372694211473746,0
12.828591697036185,0
12.944805776823152,0
16.937818341528363,0
15.83884743609464,0
18.030334302174705,0
17.129988332733472,0
17.92048529884387,0
19.16399252626493,0
18.01938345946446,0
19.148550899222133,0
16.962705763675828,0
17.732819768360663,0
17.946265532731225,0
17.61047753069879,0
16.549611307750453,0
17.307305269424383,0
17.38355963890918,0
16.0407576896692,0
19.049724191255947,0
18.512509759983352,0
18.100738635582207,0
18.2360100373628,0
17.590583051590198,0
18.879879822536292,0
18.344765114556804,0
18.73769785477018,0
18.00533383067547,0
17.16051956821361,0
16.857440037853383,0
14.84140647415884,0
15.214566151294946,0
15.167537508162916,0
13.566868955598464,0
13.35937119089877,1
12.026785177394592,0
10.774510967308517,0
11.762631921145003,0
8.723671298607465,0
8.365266419378033,0
8.328085306902995,0
7.2554060892851915,0
6.898862359576845,0
7.4210223120077625,0
6.3439451972331,0
8.405659536255417,0
7.203529231780289,0
7.497250782794589,0
7.160228738523729,0
7.282893800470401,0
6.825493058384293,0
6.963376309088107,0
6.509661246295568,0
6.40763635825398,0
8.041971295485315,0
4.9095681154125925,0
6.555677344224893,0
5.842975455483975,0
6.111293471228677,0
8.467244569225702,0
6.666383643714295,0
6.194669193086274,0
6.997811047083015,0
6.073383956315183,0
8.073962956165536,0
7.137215531868029,0
5.020809353427081,0
4.435316091132208,0
4.1234077014876505,0
3.5105258259408365,0
3.0257922685639502,0
2.764534181830299,1
1.961495465840045,0
1.7250602383185871,0
1.0636155285087447,0
0.37874738512294903,0
1.2446295924363064,0
0.5317894967516477,0
-0.7774730539489054,0
-0.5394419065334415,0
0.6834959107095286,0
-0.06488372649835439,0
0.7778152667851574,0
0.3883366203044304,0
0.811717762495102,0
2.606246484261824,0
3.3009332240725726,0
4.354765313277021,0
4.550645683493737,0
5.37334776111105,0
6.328094487411994,0
7.414577491106457,0
8.54061683074993,0
8.26047795297275,1
9.496904857016158,0
10.130811506417597,0
10.69287700982394,0
10.04069657018119,0
13.206413351931383,0
13.301165116096069,0
14.812635965603297,0
14.753166367891284,0
15.020709889231654,0
14.881811278559248,0
15.759310807220308,0
13.71453259078697,0
16.57266335913435,0
14.659594514860476,0
15.687662109530741,0
15.557123629992088,0
15.405089154079702,0
15.69472977141239,0
14.759504964819696,0
15.500353866520589,0
15.674238572337181,0
15.61165781966349,0
15.257565749582755,0
15.612678916665608,0
13.761908456641391,0
15.3534604368561,0
13.229017912961819,0
15.545393054351152,0
14.239601581157872,0
15.922542517386134,0
15.827737095870376,0
15.732661977588057,0
15.320954753559185,0
14.603924539467375,0
13.721529089758624,0
12.98142552714409,0
11.947284964029745,0
10.796859149547528,0
10.358800531245212,0
9.818183645972244,0
9.266180319327237,1
8.30993243988328,0
6.001170439560472,0
7.159055710222665,0
6.634911846787308,0
4.444438151839494,0
6.4812832585095475,0
3.486491319764145,0
2.4694841739523703,0
3.1338580994821297,0
2.9702623734878144,0
0.5607628515062515,0
0.6761632808990463,0
1.8165716406951842,0
2.2788276012689392,0
1.6900356338941092,0
1.899656473327712,0
1.232585450635541,0
2.24407993708189,0
1.977350049540913,0
2.442690060697703,0
4.270291633249228,0
0.25575698801810454,0
0.8819936433679665,0
2.3512625822843405,0
1.4069409042468002,0
2.024528646280267,0
1.3394713355881547,0
2.1030510581648505,0
3.023198851335694,0
1.8416001343627966,0
1.5601279561060741,0
2.094826885913668,0
1.4378856427139532,0
1.652695632665283,0
1.3855428707955364,1
1.3165526159600924,0
-0.572928410546895,0
2.4015992741766548,0
0.6485896699605267,0
-1.76167400456547,0
1.591976950724907,0
1.0425574243799405,0
0.5728861282518583,0
1.7013913886563459,0
0.6937358788061316,0
2.2968589985677665,0
3.1497279854117437,0
4.7275107441485975,0
5.577962985964314,0
6.324899737272396,0
7.150572123802339,0
8.21386600168978,0
9.381608316020834,0
11.076363105807477,1
10.719462626645797,0
12.165616922842414,0
13.853426787227754,0
14.86752011917796,0
13.088587965116197,0
18.426231588087557,0
17.0020855141811,0
17.98858871128408,0
18.17393382224444,0
19.09681410808015,0
17.656252925147008,0
18.61315311006922,0
20.174227365331074,0
17.833025909561883,0
17.291632275707695,0
19.011111555963275,0
20.53937630362473,0
19.14181068599918,0
18.12317482040504,0
16.16118431319745,1
15.276258949145616,0
16.82568256328701,0
14.580583462936767,0
16.81607548714425,0
14.843592530308666,0
16.20734665929361,0
17.602511827617448,0
15.079061925312937,0
16.52325485005747,0
14.676208604741479,0
15.297977129479243,0
15.145583657608139,0
16.694054143690217,0
16.237402440065498,0
16.9474540497044,0
15.769039935120352,0
14.094518512505166,0
15.63124624747188,0
15.588452773666495,0
17.673231261179424,0
16.199626666351342,0
15.727344294313061,0
17.8469726023521,0
15.965953760740518,0
16.84476909582045,0
15.936605815763,0
15.041892651807034,0
14.419634550586167,0
13.561588355271368,0
12.137105071698365,0
12.111056456881627,1
11.046964388050137,0
9.139573882028392,0
9.77678161203407,0
8.478652826354004,0
9.386735198329081,0
8.5913450547616,0
8.496260194701101,0
9.310587811025721,0
9.902814321050368,0
9.510775438963034,0
8.504131062187275,0
9.31356535279239,0
9.205226841968976,0
10.43863069505472,0
7.789650749313753,0
8.450342709699036,0
9.113704734228115,0
9.209447909243556,0
8.504137848521237,0
8.86267288122477,0
9.722724785499162,0
8.334789131106856,0
10.568993336125516,0
9.749289448735592,0
7.901604981679727,0
8.771463180452637,0
7.40660385240902,0
10.446216434727358,0
7.372568916480824,0
8.072700963846472,0
9.614933165890712,0
8.014292446419606,0
9.029103672964695,0
9.956168191368365,1
10.734588781593859,0
11.800636476022389,0
12.057370337822604,0
12.47646737434196,0
13.676307993741432,0
12.427848202891962,0
13.055049017795444,0
11.592346926750839,0
11.99564684241975,0
13.201190626635011,0
12.927782594038918,0
13.722859887946592,0
10.409087711753752,0
11.249133509851239,0
11.6653327544312,0
13.109472711829,0
11.218358448121284,0
14.055033117619862,0
11.154299521799654,0
12.383195601431378,0
10.197316690520681,0
13.866867892932298,0
12.647116364957572,0
14.627793755732872,0
10.98655704440793,0
13.428002549224372,0
13.594592581809684,0
13.462588910485891,0
13.135821514704384,0
13.491870678119096,0
13.933785668002082,0
14.861748884828181,0
15.288623016711504,0
15.59685640798049,1
16.050573520391854,0
17.38503614497234,0
18.13032648282848,0
17.907249566414354,0
18.802977650782864,0
19.80882440207045,0
18.07622359627493,0
19.930748652601125,0
20.006825297513252,0
17.917445944305637,0
18.040846251469237,0
18.650016917851158,0
16.794833144309955,0
19.31497011591376,0
18.753708851155395,0
18.116958121060907,0
17.425385495343598,0
16.844152849159194,0
16.459820231350324,0
15.635171579213406,0
14.747495606996672,0
14.585594541580061,1
13.578075791294618,0
12.842238944796359,0
11.577760474194067,0
11.176646196115657,0
12.64732592719616,0
10.857072063937338,0
10.048879736997046,0
9.191718500425972,0
11.169803083628345,0
9.78539696130198,0
9.173012196476732,0
9.471924168592796,0
11.082917388400563,0
10.844298385370807,0
8.762769244529256,0
8.607075259952662,0
8.543385278490108,0
9.393505273857249,0
8.857135064758154,0
11.242430182822757,0
9.532664531125425,0
10.975772985175201,0
11.708760435780265,0
12.447768191131726,1
13.242053630007426,0
13.940677707711702,0
14.916402413457277,0
15.602165257829414,0
16.035835747125304,0
16.293803956215285,0
13.889298751980395,0
17.44316882577522,0
14.92914413968562,0
15.71500865132649,0
14.974829149232765,0
14.478877744688484,0
15.155158559477872,0
12.755322766936894,0
16.32461360010554,0
12.119851068793334,0
15.793430314997595,0
15.074891165180642,0
14.350345428680171,0
13.347983857839083,0
13.415159091219303,0
12.418672030948867,0
10.924226879310252,0
10.045016554383016,0
10.413045471299085,1
7.717482900281778,0
8.541267454175406,0
7.603857490694496,0
5.623862547220124,0
4.079832807955858,0
7.528493369030304,0
4.639127687317773,0
3.8268835704023294,0
3.9236634844141207,0
3.165850965802272,0
2.757260277985624,0
3.9714786945195084,0
3.324999946580346,0
3.976232886232348,0
3.358512003203724,0
3.697985255341814,0
5.521434693330132,0
5.155352863674847,0
3.5151769166938935,0
4.285886761366614,0
4.848769926956169,0
3.517140010468423,0
4.83877476730851,0
4.124933043741519,0
4.585002151734494,0
6.407309135548289,0
3.802851088759685,0
4.391971584115772,0
5.100760591021711,0
5.69290514809396,0
6.475356189774573,0
7.206976143133703,0
7.530055561647108,0
9.087153584703344,0
9.263749350371072,1
10.895605134742556,0
10.541311896586558,0
10.488855893483155,0
11.43629148541551,0
13.170852781989351,0
14.344263325966546,0
14.375060776655538,0
14.632292338808858,0
15.24942345992382,0
13.607963353068289,0
13.341359616689163,0
15.373212060498306,0
15.590713596310124,0
15.724607511725274,0
14.703194307531067,0
16.088191171737375,0
16.399542262965273,0
14.58014349801813,0
14.024133345286733,0
13.672526735766569,0
13.157211033038802,0
12.429880327260017,0
11.946044223748501,0
11.196110412445691,0
10.339959340124707,0
9.973758361999103,1
9.89432377525969,0
8.723350827531728,0
9.482966794685375,0
6.592179862652879,0
7.303995978486129,0
6.900910115503559,0
5.8567485754162,0
6.332313442162888,0
6.016168807141315,0
7.1538902824513535,0
7.078054052229248,0
5.47423278527646,0
6.778100454045441,0
6.489534521189957,0
7.967739817060176,0
6.414212951479978,0
7.573556582009402,0
6.255326269665924,0
6.267817963306814,0
6.66411936565502,0
7.312126356058197,0
7.756427239716724,0
8.805905040277496,0
9.5690457622384,0
10.100213598459945,0
10.740179792620749,0
11.820328632749572,0
11.56709333913514,1
12.585170078050336,0
12.760338289496353,0
13.861910003440038,0
13.665293056501195,0
16.363982294747355,0
14.722590964132875,0
15.81106147099798,0
17.508148043728006,0
18.593318945584123,0
16.31679424911415,0
17.146605549819622,0
19.689676028810656,0
20.353055230626925,0
19.460381878560096,0
19.553328106913895,0
19.67942351396827,0
20.417123539579222,0
20.887022946362094,0
21.33132364064307,0
21.01097466693974,0
19.067301032380044,0
18.061260299961607,0
17.315129737118337,0
18.869277409040613,0
19.635965313163315,0
18.663469526138297,0
18.93118611462673,0
16.83643099969175,0
18.904817377434775,0
16.96759857957947,1
17.09430181056643,0
16.586803849627195,0
15.525680008182725,0
15.85399869742287,0
16.540981393123342,0
15.25738649720125,0
15.706984717060877,0
15.455703947707256,0
15.697528631732922,0
16.879930912710783,0
17.901927049682904,0
14.577883106746889,0
16.001744745075154,0
14.265541323318502,0
17.357324861712797,0
15.943864343598468,0
15.51893327088061,0
14.709109431361824,0
13.674475021157038,0
12.827398809948333,0
12.13002251787152,0
11.666292246363195,0
10.208314213688514,0
8.87991995513702,0
9.131034867995101,1
7.37406511138933,0
8.686197114067197,0
5.530100198186416,0
6.498930433827342,0
4.130104743880159,0
3.156192567874525,0
2.75597211015776,0
1.317746644599473,0
1.137390472715676,0
0.9309534079468922,0
1.6547462371688393,0
-0.04909917574259959,0
1.602529520781657,0
3.0800449727627717,0
2.2238601324170872,0
1.727303353561998,0
3.6937491532881377,0
1.0913465566466818,0
3.684878026989469,0
2.9985434501338255,0
3.970604637495936,0
4.844887478574213,0
5.691817477140717,0
7.56761312047014,0
7.752363382728037,0
8.649954830291074,0
9.798895225725133,0
10.906134284676416,1
11.788296568667011,0
12.082198827606218,0
15.062538078622891,0
14.210448676220569,0
14.278248123454176,0
15.953630854390882,0
17.50454903206818,0
18.500302217772273,0
19.75977787423416,0
19.44709412915599,0
19.791376990529358,0
19.11351295556665,0
18.487323032095624,0
