signal,is_change_point
9.6971910988981,0
8.403920074013687,0
10.823089203827312,0
9.334318688598094,0
8.803625560798901,0
10.73238016442522,0
10.067288165188854,0
9.915830499444487,0
8.917289880007093,0
9.79509429015162,0
9.942271852543419,0
11.302771086777769,0
10.317160222612452,0
9.493815580365926,0
9.364135664503378,0
8.826601427593884,0
8.338870148111358,0
7.896280408308344,0
7.383770072910491,0
7.000011559130587,0
6.142595765904807,0
5.904843238183372,0
5.689913575630174,1
4.98759538404121,0
3.423566686132072,0
2.6784938068435054,0
3.790223054647334,0
1.4335598529231248,0
1.2507332628431076,0
1.4108367226793028,0
0.5672675640343231,0
-0.5271044412967884,0
-0.4978727912648727,0
-0.023498160335886083,0
0.8472324181798212,0
0.030254714967756804,0
0.6679860083832917,0
-0.3564710112437554,0
-0.18716182535438697,0
-0.07524645185427016,0
-1.4682874133933361,0
-1.9658667440671271,0
-0.5745451001439118,0
1.1094322790523874,0
-0.9469105785039124,0
1.6666669518472605,0
0.40011105962256427,0
-0.2353528550512135,0
-0.5626302226089802,0
-0.984919893940499,0
-0.09602310288252142,0
1.1374220578213592,0
-2.012977737820256,0
-1.4648511040348169,0
-0.904787605995182,0
0.15631876889197027,0
0.6116900250209003,0
0.6515955067271992,0
2.0280178907552973,0
2.301393492198538,0
2.915901900003554,1
3.358598119626004,0
4.22242786029745,0
4.5155657498519775,0
5.094352894721066,0
7.129017681150069,0
6.85946756916063,0
6.8304866770362285,0
7.795287869677281,0
9.046482976010624,0
9.581348332211382,0
7.328451847717434,0
8.99840288885813,0
9.39945792737281,0
8.739166254434382,0
8.691741933099744,0
8.378145208217111,0
7.879556873413725,0
7.142425975429876,0
6.909073846957129,0
8.408673771054305,0
8.249170263766011,0
7.65588535335387,0
6.568660627446519,0
8.437314958241606,0
7.470275223096918,0
9.015285718630334,0
6.1453919448956045,0
6.97284989514006,0
7.643592374978106,0
8.402396738952032,0
9.099422943064218,0
9.944010686102251,0
10.685277195272928,0
11.213344722471621,0
11.66408118747863,1
13.158154441661004,0
14.406350987748102,0
16.406379134294482,0
14.149944036089153,0
15.549400224051908,0
17.277225769306888,0
15.42106354725641,0
18.226214993481992,0
18.003986222212205,0
16.961242851020543,0
17.416219397068758,0
18.582137958538823,0
17.548586038762423,0
15.824793781974758,0
17.63421685040077,0
18.36888323917928,0
18.27824556720855,0
18.396854674179625,0
18.10669956198672,0
18.084901187469832,0
18.074346853609484,0
20.69434855942098,0
18.952470589114938,0
19.204272912066344,0
18.32030805125493,0
17.51186324171952,0
16.827743062029814,0
16.299711825231697,0
14.751465677029115,0
14.312390782641483,1
13.04753476217899,0
12.1831671748417,0
12.64794104811445,0
11.39488284274198,0
8.551754026882664,0
8.45432679735648,0
9.614004223373174,0
6.95775583996371,0
7.050169453644426,0
7.357209492710599,0
8.072045021790188,0
8.096018232368948,0
8.303703903955023,0
8.695493853811502,0
6.960223296668401,0
8.754943622057265,0
7.909648830059383,0
11.547385221350002,0
7.430047687625693,0
9.078678377559765,0
8.965873842283154,0
8.518770837060243,0
9.07412193322386,0
9.51962130732455,0
9.946839979964821,0
10.798875489725283,0
10.999652759766981,0
11.48161372205855,0
11.849337103014442,0
12.182224007699858,1
13.366464910962549,0
13.577142101423695,0
13.947595489665929,0
15.276253038830767,0
15.149253969405496,0
14.873183859318605,0
17.233453512962463,0
17.063912994527183,0
19.851748798747572,0
18.89136769177367,0
17.53845775706669,0
17.529933711409804,0
19.27692753878685,0
18.86550309431352,0
17.538603713232774,0
18.11095690419498,0
17.732470620332005,0
18.50521355511975,0
17.872422212420584,0
19.26600655733915,0
19.117168476282426,0
18.073023260175265,0
18.98243687369244,0
16.824082359798684,0
18.14209338369148,0
17.843452883916918,0
19.50696387337667,0
19.168741841787508,0
16.52244873967616,0
18.07106364900906,0
17.427974705302283,0
16.729287624297623,0
15.747818963157384,0
15.151734273064985,0
14.762086954081418,0
14.18673273836668,0
13.590487933542072,0
13.093204022391465,0
12.626101000122276,0
11.647877675523082,0
11.956719280034513,0
11.38989849229682,0
9.705028148213307,1
8.14375877892317,0
7.686410383303393,0
6.474550698583904,0
4.968390980843742,0
6.866030350077137,0
5.589207071938617,0
3.557330761242577,0
2.446375241844173,0
2.3335256041395205,0
3.6256428335400415,0
5.594387787762734,0
1.2717869610047572,0
0.7583797030977615,0
1.2843079717295938,0
0.9088306360210745,0
2.711414478933823,0
1.981395784588749,0
1.2559592845334882,0
1.229222481120575,0
2.3592106611540697,0
2.6036553029365983,0
2.9946418807322157,0
2.772582810378725,0
3.384212604634106,0
3.7846139693924474,0
4.213869250560421,0
5.05048132664462,0
4.956596060204852,1
5.580697324234366,0
5.888852794286889,0
6.8917352078253815,0
7.340518503821067,0
6.608301190079453,0
7.54597310786337,0
5.921640451301711,0
7.191370254377644,0
6.336232092499229,0
6.663830658491248,0
6.731879173523775,0
5.555113080907741,0
5.850547883054314,0
4.977093176040515,0
6.4542200507857945,0
6.9030782810002105,0
6.342413825783011,0
6.658772545025125,0
6.164346720390256,0
7.766915539451742,0
5.870131938077504,0
6.685315466590085,0
7.307211034611603,0
5.901690167514753,0
7.075258224108069,0
6.864970067641636,0
8.578121980573409,0
9.787077389935055,1
9.195398320399317,0
9.280736327472624,0
8.189406194143082,0
9.18318401056796,0
7.810780580058714,0
9.25820874308844,0
8.081335859354372,0
8.523787271299017,0
8.743854063022198,0
6.491099932832148,0
7.8254686872670245,0
9.817314462338514,0
8.875612009137157,0
9.04655651786898,0
9.795103075014683,0
8.828966851243724,0
9.452820162101597,0
10.129388882786102,1
10.368448836643731,0
11.222863788932129,0
12.53327511600311,0
12.182426411608416,0
10.858814835946777,0
11.743957754519984,0
12.978534544007161,0
12.690606216695203,0
12.714063995861443,0
12.057900955553448,0
13.504044869712143,0
12.089498124629504,0
11.004956534670713,0
11.776774857548762,0
10.969579456124949,0
12.873056089614083,0
10.843956621415819,0
12.4434199419314,0
12.5575238739266,0
10.602126059802444,0
11.876803739791713,0
13.191197845836765,0
11.929025635821937,0
13.079969216077314,0
14.009481848813618,0
12.815901966631777,0
11.729065237885695,0
12.366375834359834,0
12.033955368513801,1
13.40502234891503,0
11.205936166049941,0
10.835751828670034,0
11.444955688924189,0
12.667646154627548,0
12.891017435695609,0
12.302254035647287,0
12.349616055618865,0
10.807952027370145,0
11.711858718073968,0
12.781805451034051,0
11.87251620446726,0
12.363230561958463,0
11.870669228054105,0
11.3923237132037,0
12.622551665594813,0
11.131110425950734,0
10.146631939862967,0
9.337720748085108,1
8.569856711883926,0
7.160754596951522,0
7.638081900570178,0
6.432642003133633,0
8.830535669821003,0
7.006560870952159,0
6.356339775754394,0
6.108622354910104,0
7.97868195438018,0
7.1022237907068595,0
6.887461974078721,0
6.70135687128715,0
6.66786759416246,0
7.013764039193576,0
7.326981679539556,0
4.798183285661231,0
6.662611107243021,0
6.000488294815563,0
6.924586794065078,0
8.140889102476988,1
8.745542527254312,0
9.71583072257049,0
8.850748887746738,0
10.77564263202679,0
11.312666710179965,0
9.942601737170513,0
10.134014148979219,0
10.417606475595433,0
10.929619998380803,0
10.844001106875906,0
8.935418100946078,0
10.92227218011788,0
11.644816764888416,0
10.205785819238232,0
8.910284968394356,0
10.012954786067652,0
10.372005231676356,0
11.511357023552698,0
8.868765261221492,0
10.573215760650077,0
11.156342956159499,0
11.134834726325648,0
10.43060719545743,0
10.14838352206473,0
10.646929064038899,0
10.683866838739721,0
9.307459974945287,0
9.977710908717416,0
10.500423302560005,0
11.132552156881754,0
11.965781675499317,0
13.278182646711223,1
13.155476028915082,0
14.82119720958196,0
14.457075298510983,0
15.734546907687376,0
13.908226310234255,0
15.097356710856014,0
16.815095662779065,0
14.901637571470799,0
15.123849492140767,0
14.535599003590978,0
13.60474467766676,0
13.22181933172596,0
15.72170904080475,0
16.15942840250076,0
14.978244247230224,0
14.952326676637659,0
15.288452402504321,0
15.700809751293619,0
16.167889315405937,0
17.112022953840434,0
14.681939912632394,0
16.893037550327332,0
15.121100815504512,0
13.485454534054409,0
12.667428518574084,0
15.052865765776119,0
17.172640404299965,0
15.613832416247272,0
14.41027140501626,0
13.827072395914671,0
13.247328546088788,0
12.496247487222131,0
11.910755448044196,0
11.820440440687953,0
11.36039068811363,0
9.723003702391265,0
8.977505286871999,1
8.541693472554005,0
9.050041861400945,0
8.14406479184385,0
6.670137409536965,0
6.965456082601502,0
7.872634159776276,0
6.02339708745656,0
5.016292776136204,0
5.495412319460417,0
5.177844525692783,0
3.362058792919648,0
5.425988302132934,0
3.594288120218825,0
4.809340754667996,0
3.272709706481959,0
4.004105715810993,0
5.047831363756777,0
4.903417296455927,0
5.296564181005603,0
5.376027534133688,0
5.705660018444266,0
4.059111043240759,0
5.004936473156469,0
5.052338209803503,0
6.256442937748547,0
4.867738394185868,0
4.576925745483206,0
5.63988704285736,0
5.650162826107547,0
5.336851618397887,0
4.749515519780228,0
3.986013157734266,0
